11, -55
11, -56
11, -55
11, -55
11, -56
11, -55
11, -56
11, -56
11, -84
3, -70
3, -80
3, -70
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -63
3, -64
3, -63
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -63
3, -65
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -65
3, -65
3, -66
3, -78
3, -78
5, -66
5, -64
5, -64
5, -60
5, -53
5, -56
5, -57
5, -56
5, -56
5, -56
5, -56
5, -56
5, -56
5, -56
5, -56
5, -56
5, -56
5, -57
5, -56
5, -56
5, -56
5, -56
5, -56
5, -53
5, -54
5, -56
5, -56
5, -56
5, -56
5, -56
5, -54
5, -57
5, -54
5, -54
5, -54
5, -54
5, -57
5, -54
5, -54
5, -53
5, -58
5, -54
5, -58
5, -54
5, -58
5, -58
5, -54
5, -58
5, -56
11, -51
11, -47
11, -53
11, -51
11, -52
11, -48
11, -49
11, -50
11, -49
11, -51
11, -47
11, -52
11, -47
11, -51
11, -51
11, -48
11, -50
11, -47
11, -47
11, -47
11, -51
11, -53
11, -52
11, -50
11, -53
11, -53
11, -52
11, -50
11, -52
11, -53
11, -52
11, -52
11, -51
11, -52
11, -52
11, -53
11, -53
11, -51
11, -52
11, -53
11, -52
11, -48
11, -51
11, -50
11, -47
11, -50
11, -51
11, -48
11, -48
23, -42
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -42
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -41
23, -43
23, -42
23, -42
23, -42
23, -41
23, -41
23, -41
23, -41
23, -42
30, -40
30, -41
30, -40
30, -40
30, -41
30, -41
30, -40
30, -39
30, -41
30, -40
30, -39
30, -40
30, -40
30, -39
30, -39
30, -39
30, -39
30, -39
30, -39
30, -40
30, -40
30, -40
30, -39
30, -39
30, -39
30, -39
30, -39
30, -39
30, -39
30, -39
30, -40
30, -40
30, -41
30, -40
30, -41
30, -41
30, -40
30, -41
30, -41
30, -41
30, -40
30, -40
30, -40
30, -40
30, -40
30, -41
30, -41
30, -41
30, -41
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -64
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -63
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -62
3, -63
5, -54
5, -57
5, -57
5, -58
5, -59
5, -58
5, -58
5, -54
5, -54
5, -54
5, -54
5, -54
5, -54
5, -54
5, -58
5, -53
5, -54
5, -54
5, -54
5, -57
5, -54
5, -53
5, -54
5, -53
5, -58
5, -54
5, -54
5, -57
5, -53
5, -54
5, -53
5, -58
5, -54
5, -53
5, -57
5, -54
5, -58
5, -53
5, -54
5, -54
5, -54
5, -57
5, -53
5, -54
5, -54
5, -57
5, -53
5, -54
11, -48
11, -47
11, -47
11, -47
11, -47
11, -47
11, -48
11, -51
